Firm,year,CASH_ASSET,SIZE,MTB,LEV,DIV,CFO,VOL,RD,LIQ,CAPEX,TANG,AGE,SG
SMSI,2017,0.158896015,2.630232793,3.591119118,0.270807811,0,-0.351300713,0.414320164,0.389657874,0.065215825,0.058514088,1.505728904,23,-0.186329024
MD,2017,0.01201443,8.677146091,1.330987596,0.315789366,0,0.099356976,0.017274992,0,0.004315119,0.025439906,0.049965248,23,0.086440231
NOVT,2017,0.137686235,6.588517866,2.951560679,0.333789733,0,0.131408567,0.014045634,0.079942067,0.123370896,0.092768297,0.17500547,22,0.354851621
MYGN,2017,0.123080693,7.110206207,2.283075792,0.080937602,0,0.091146684,0.091024715,0.096448017,-0.041734727,0.044919961,0.121202221,22,0.023348368
ZCOM,2017,0,3.305713854,0.56694114,0.202728473,0,0.029081707,0.008563805,0,0.561132409,0.015622708,0.677167376,23,-0.022251177
DO,2017,0.060160433,8.740427939,0.80430705,0.315527224,0,0.092076883,0.009334326,0,0.045968288,-0.099485487,1.298666522,23,-0.05024221
RICK,2017,0.033086127,5.703395733,1.464154873,0.414667005,1,0.124618186,0.001722277,0,-0.049322405,0.062657561,0.645863067,23,0.074417915
POOL,2017,0.027191929,7.004030448,5.532296819,0.471953441,1,0.281095887,0.001148061,0,0.391205945,0.05109794,0.203258309,23,0.084559182
RSYS,2017,0.123036847,4.190094039,1.498665738,0.242317769,0,-0.173863,0.180938073,0.175049339,-0.135107301,0.044404731,0.556558482,23,-0.370183434
KKPNY,2017,0.166740564,9.696817933,1.654094203,0.561419118,1,0.176274883,0.006266171,0,-0.078196563,0.210639327,0.868144851,22,0.087751617
DVA,2017,0.029118872,9.84946385,1.44821427,0.492724082,0,0.115662005,0.014522812,0,0.271869249,0.042497931,0.329998486,22,-0.262356287
OPK,2017,0.035402212,7.857309012,1.331215342,0.061128488,0,-0.059432645,0.057177849,0.117269928,-0.019103088,0.059922478,0.08992028,23,-0.126187216
HSIC,2017,0.022359845,8.963318361,2.014994197,0.21329124,0,0.134228966,0.007884975,0,0.138567973,0.039629329,0.126804276,23,0.076901187
SWM,2017,0.069303079,7.341159756,1.548687818,0.44356564,1,0.12363047,0.017889987,0.018124427,0.116110211,0.119286872,0.525380875,22,0.16930587
PNTR,2017,0.07807207,4.54821881,1.918481114,0.107088415,0,0.140423865,0.01225949,0.051832896,0.019870003,0.062002456,0.252572409,24,0.214473296
TLK,2017,0.137633262,9.592473665,2.71098084,0.178714602,1,0.325512414,0.004064431,0,-0.126624787,0.191544959,1.346461127,23,0.095516167
EL,2017,0.150501383,9.355997944,4.669912946,0.308782849,1,0.203319502,0.022610369,0.015136141,0.034578147,0.059292877,0.347423928,22,0.049921429
WAT,2017,0.637392067,8.580046669,3.459139086,0.375214345,0,0.151041986,0.005169967,0.059587853,0.050762215,0.033020344,0.157457412,23,0.065356416
PRXL,2017,0.130846373,7.746473583,2.671301115,0.29026541,0,0.158597735,0.011967993,0.0072906,0.042059307,0.077980462,0.344860379,22,0.006264683
E,2017,0.118178342,10.91680745,1.014614636,0.21497807,1,0.100175758,0.020537808,0.002762802,-0.014339415,0.157590814,1.599062021,23,0.366359961
NWPX,2017,0.189498272,5.439487013,0.929936958,0.004580504,0,-0.002518192,0.02876294,0,0.3478057,-0.191395599,0.664572515,23,-0.150240631
CTXS,2017,0.300273737,8.669085781,3.002302851,0.365534307,0,0.139858485,0.014674382,0.147202556,-0.139738386,-0.010351577,0.159586927,23,-0.173649205
NUAN,2017,0.142328213,8.688103723,1.47424342,0.441240387,0,0.063246944,0.006784005,0.137208525,-0.10584544,0.038634689,0.067851184,23,-0.004895575
STGCF,2017,0,5.457519552,0.992106262,0.70863271,0,0.025721169,0.030267981,0,0.094416135,-0.024612498,0.140869454,22,-0.014710726
SMID,2017,0.153567151,3.375024507,1.594484175,0.120889649,0,0.158802395,0.039350227,0,0.229597947,0.12314799,0.705149701,23,0.041622971
BDR,2017,0.01107157,2.719583437,0.839441617,0.425332806,0,0.072821932,0.037303606,0.105312889,0.31916436,0.052062739,1.265322262,23,0.034524127
MSM,2017,0.007662541,7.649174394,3.013286274,0.253930131,1,0.210862104,0.004133193,0,0.205711816,0.043967541,0.346718681,22,0.008464801
IPXL,2017,0.134520832,7.208822371,1.773131429,0.582677422,0,0.099820913,0.007203389,0.352746308,0.118063346,-0.031514838,0.177918301,23,-0.059000836
CLB,2017,0.024623298,6.371290428,8.979792818,0.38814012,1,0.235685998,0.027582476,0,0.150491098,0.058661587,0.664338283,23,0.109405607
SCCO,2017,0.076581447,9.530980801,3.218499866,0.432297298,1,0.238009884,0.04978029,0,0.068686004,0.116965769,1.119309729,21,0.236941894
TTNP,2017,0.807514093,2.186612917,4.058764739,0.72318047,0,-0.877584818,0.477138315,4.406137022,-0.45334082,0.066479506,0.522627737,23,-0.655799623
OTEX,2017,0.059267873,8.920063202,1.781673069,0.343532612,1,0.101899563,0.016541498,0.122947618,-0.075786151,0.058429166,0.061286973,22,0.255904964
NICE,2017,0.137870349,7.953348575,2.353262313,0.157338653,1,0.107214334,0.012314456,0.135950702,-0.07822224,0.076559724,0.110960793,23,0.311764555
ENG,2017,0.329823602,3.375947947,1.098050732,0.002153699,0,-0.17000547,0.08687444,0,0.246102831,0.057500342,0.265349378,22,-0.058405376
WYY,2017,0.114875907,3.8263126,1.6272353,0.010175844,0,-0.020308108,0.024567704,0.002885984,-0.058527444,0.044712701,0.058571024,21,-0.032351028
PAYD,2017,0.031324879,2.839721532,0.531878908,0.010110455,0,0.009818246,0.021853601,0,-0.108117585,0.052188651,0.033954766,17,4.508994958
TGC,2017,0.022825416,2.092481155,1.40974707,0.011104257,0,0.037014189,0.259390681,0,0.086613202,0.163726095,0.960641579,19,0.126498288
USAT,2017,0.130462376,4.581809436,4.384109079,0.115947221,1,0.059729146,0.000332691,0.013449511,-0.071060794,0.121055164,0.40779601,16,0.344731811
LPTH,2017,0.173230202,3.843144413,1.51505228,0.244686322,0,0.147176037,0.027563636,0.043571756,0.126092732,0.197955948,0.347788824,22,0.642369152
ALXN,2017,0.108522966,9.516596376,2.302463834,0.237865614,0,0.103391665,0.009617129,0.256089662,0.038819727,0.049516686,0.109376956,22,0.151459144
CSGS,2017,0.288944363,6.807419894,2.244757101,0.366747961,1,0.163300661,0.015674664,0.143385994,0.077733949,0.049777012,0.185484459,22,0.037615742
SGRP,2017,0.152221149,4.060236093,1.097580189,0.156566876,0,0.107194592,0.022653834,0,0.097761606,0.062961302,0.306735876,22,0.350324588
IAG,2017,0.199475661,8.285740212,0.980991958,0.098767299,0,0.21787794,0.09267849,0,0.034939121,0.1960725,1.238221281,19,0.109208793
HUBG,2017,0.01709037,7.42114222,1.51704345,0.181063844,0,0.098238657,0.018150461,0,0.064609103,0.138610519,0.487055497,21,0.129340655
ABUS,2017,0.532768879,5.468739235,1.612938257,0.050602755,1,-0.287167789,0.051164842,4.406137022,-0.048966736,0.03878378,0.104798006,22,4.508994958
PRGX,2017,0.15699812,4.789306761,1.822346903,0.112911544,0,0.105034188,0.002481495,0.013612177,0.043221481,0.153421285,0.611938312,22,0.147510721
CENX,2017,0.106256097,7.366218195,1.56254346,0.161836978,0,0.105591598,0.059297867,0,0.123351633,0.069830006,1.13474676,22,0.20467533
HEB,2017,0.148307173,2.653734801,1.188302245,0.129161681,0,-0.732385444,0.08135158,4.406137022,-0.092137679,0.072006757,1.1383121,23,3.75
KVHI,2017,0.218687417,5.279333304,1.364963896,0.239779045,0,0.011582815,0.031604536,0.099058018,0.058678448,0.118758249,0.482167153,22,-0.091039166
OCC,2017,0.022197862,3.69234843,0.848553158,0.308179078,0,0.011933531,0.008984652,0.020283026,0.54846907,0.046911981,0.990408331,22,-0.008093971
ALJJ,2017,0.023543778,5.477003155,1.087523052,0.423123084,0,0.127508583,0.000367114,0,0.062351283,0.129469868,0.347469358,22,0.21742079
DF,2017,0.0065947,7.825576439,1.158735457,0.364720993,1,0.129906236,0.03288299,0.000449004,0.132266221,0.049234193,1.131689105,22,0.010998251
STRM,2017,0.124424335,3.6144522,1.645232824,0.121138671,0,0.038458431,0.023678892,0.219903032,-0.173036008,0.099539468,0.134577577,22,-0.100591279
CRR,2017,0.138927632,6.292675934,0.760374844,0.162298048,0,-0.094874565,0.000332691,0.023400581,0.144769311,-0.376975362,1.157447863,22,0.831675578
TCX,2017,0.051472979,5.859788575,2.942672751,0.219375446,0,0.114150863,0.048461233,0,-0.121913589,0.077014117,0.106582062,22,0.735447979
SYKE,2017,0.267774201,7.190745361,1.413697694,0.207219997,0,0.127957971,0.002932954,0,0.127318227,0.071121671,0.372134713,22,0.08627932
FCN,2017,0.084156278,7.72189855,1.189996035,0.175561227,0,0.085780384,0.004091987,0.008242372,0.085896898,0.023230129,0.094247801,22,-0.001470398
NBIX,2017,0.631035567,6.706362212,8.971453282,0.452081787,0,-0.121039737,0.197031184,0.753758677,-0.018879856,0.010482014,0.046956241,22,4.508994958
BOSC,2017,0.083150371,3.063717971,0.866094936,0.141449059,0,0.062175924,0.006785792,0,0.259821554,0.023216705,0.126687532,23,0.054872935
SSNC,2017,0.011670514,8.619662411,2.02431138,0.369201028,1,0.114468845,0.016837377,0.091526567,-0.02687094,0.049302322,0.036345594,22,0.130858842
RUSHA,2017,0.043091699,7.969059877,1.339975461,0.509743649,0,0.071305567,0.012617334,0,0.027109423,0.046802939,0.579392202,22,0.118461145
AVDL,2017,0.371431279,5.534483751,1.935960233,0.001054182,0,0.254638202,0.010254246,0.194513483,-0.223624727,0.028170738,0.071182934,22,0.143478029
SHERF,2017,0.096222381,7.716371709,0.760658179,0.36711511,0,0.019066287,0.007649556,0,0.053100499,-0.376975362,0.393264433,22,0.019062143
ELGX,2017,0.166003282,5.900026112,2.020234107,0.617662931,0,-0.085556106,0.049939721,0.11602643,0.060005972,0.025684364,0.099918641,22,-0.060997797
GWR,2017,0.010015312,8.991549459,1.168473138,0.290146221,0,0.082519539,0.005822407,0,0.005137589,0.078940527,0.729752603,22,0.103179722
TRQ,2017,0.112580619,9.459800115,0.843361021,0.324087557,0,0.020269581,0.006979057,0,0.094823638,0.121613357,0.707845102,21,-0.218986073
DASTY,2017,0.350041822,9.042067627,3.654547758,0.142251432,1,0.138926829,0.004635449,0.178620103,-0.055289802,0.044381216,0.057948112,22,0.203599654
FDS,2017,0.160738406,7.253693288,5.926277921,0.4068449,1,0.288353976,0.071693653,0.176059366,-0.013398995,0.063052469,0.208366146,22,0.083477658
QGEN,2017,0.206175588,8.524866873,1.886453871,0.3492445,0,0.095207994,0.000332691,0.108552975,0.056437649,0.076915901,0.210162873,22,0.060871112
DYNR,2017,0.307056469,2.441738154,2.202892195,0.11459149,1,-0.041242495,0.165091514,0,-0.458497138,0.124249543,0.592186548,8,0.142586352
WHLM,2017,0.098916934,3.761804584,1.20077488,0.04990006,0,0.014107749,0.023091989,0,-0.020731651,0.036326872,0.125226607,21,-0.10984093
TTEC,2017,0.069003908,6.983545264,2.38131897,0.31889174,1,0.171487741,0.010655629,0,0.247117923,0.108622499,0.676698469,22,0.158483225
GES,2017,0.221933712,7.411939296,1.275860172,0.025392689,1,0.038948826,0.008343153,0,0.165144591,0.083739522,0.519303783,23,0.081407709
CSV,2017,0.001033061,6.826038588,1.234662557,0.390878026,1,0.065392124,0.007144384,0,-0.014682057,0.030544755,0.393984806,22,0.040044319
EGHSF,2017,0.28223161,6.135212015,3.930472374,0.00585921,1,0.19659317,0.007245107,0.141040299,-0.098874711,0.072815734,0.054071025,22,0.056447921
BAESY,2017,0.145682093,10.32142996,1.601764078,0.181846499,1,0.080612868,0.004898308,0.086016794,-0.11855874,0.038311975,0.242462043,22,0.129413635
WGRP,2017,0.091987128,5.896815898,1.159637845,0.36628586,0,-0.192243533,0.131004979,0,-0.322515575,0.011589081,0.407167807,22,0.161678865
ANF,2017,0.290476125,7.751772908,0.976892834,0.129139628,1,0.113828916,0.02554402,0,0.035014955,0.104966178,1.213277167,22,0.04988367
ENDP,2017,0.112332862,9.361822924,1.107084563,0.715015238,0,0.129919609,0.011250049,0.146029904,-0.108021259,0.078184242,0.079777201,18,-0.135007234
SPPI,2017,0.466870726,6.189165154,4.195765727,0.078418017,0,-0.125303884,0.030658361,0.513332866,-0.12221837,0.058380638,0.029508345,22,-0.123439677
EDGW,2017,0.202941719,4.32907407,1.456863221,0.065898727,0,-0.013113847,0.06614909,0,0.018478003,0.039736932,0.069536337,21,-0.116730687
ATRS,2017,0.424480077,4.308622261,4.742853588,0.334391563,0,-0.192996852,0.100807187,0.241162983,0.110952676,0.009967984,0.290605074,22,0.043908697
DVD,2017,1.25E-05,4.385520524,1.155206776,0.040358744,1,0.132835077,0.004528978,0,0.003251121,0.056253114,1.380007474,21,0.018943605
NCI,2017,0.007821236,6.984960735,1.179223097,0.123066213,0,0.109353825,0.015576715,0,0.124118734,0.048164152,0.207678864,22,-0.002081239
BJRI,2017,0.035527726,6.529357523,1.710883003,0.238700767,1,0.164494757,0.012650415,0,-0.126353733,0.171023625,1.539517751,22,0.039000979
HIBB,2017,0.160241726,6.135231502,1.14516787,0.006896238,0,0.170370643,0.057997736,0,0.340373198,0.075351957,0.55864942,22,-0.004872759
AMTY,2017,0.17163049,0.683601768,0.751256941,0.076224129,1,0.075214538,0.090083786,0.062551667,0.241292277,0.10449268,2.032131477,17,-0.040201005
PAG,2017,0.004335617,9.262989746,1.162206687,0.562112214,1,0.067026545,0.005639481,0,-0.001859477,0.045139745,0.257423676,22,0.06304645
SSI,2017,0.02635149,6.692587338,0.630838659,0.227348259,1,0.034581836,0.012613564,0,0.343953294,0.04560978,1.181261052,22,0.103663363
NOV,2017,0.07111749,9.913734869,0.980074339,0.134217559,1,0.030238543,0.010611378,0,0.169553598,0.040136593,0.275215283,22,0.007309337
UNFI,2017,0.005339915,7.9678218,1.281381331,0.133585513,0,0.110127165,0.002587975,0,0.326779287,0.046364483,0.356079185,21,0.094941895
DAVE,2017,0.282493836,3.608401235,1.943772184,0.282737692,0,-0.105969057,0.066520276,0.00591377,-0.107757336,-0.376975362,1.275340721,22,-0.34870285
NUS,2017,0.275648606,7.371408789,2.818464002,0.244441062,1,0.217657145,0.00672526,0.009652937,-0.067821183,0.090531187,0.472255628,22,0.032295542
STLD,2017,0.150042184,8.83284037,2.004613163,0.347437735,1,0.198341184,0.01364084,0,0.235011229,0.057092663,0.753458274,22,0.226522221
TISA,2017,0.077487275,3.454137652,1.208383548,0.189371186,0,-0.120198539,0.042073378,0.168430632,-0.106414593,0.080332585,0.287060162,22,-0.062177967
PRBZF,2017,0.010346009,7.28584919,2.835990408,0.438643371,1,0.130318602,0.005487198,0,0.124837273,0.092086331,0.381637547,22,0.183472409
TOLWF,2017,0.008457613,7.317356488,1.136140065,0.070919396,0,0.116617991,0.128216762,0.009355724,0.085247345,0.298423136,0.874952281,21,1.859692662
DPW,2017,0.108587348,3.418054499,3.589433628,0.066273353,1,-0.187741724,0.003964203,0.11007371,-0.181842019,0.038446411,0.115011472,22,0.3395208
DGX,2017,0.013043892,9.25941621,1.797405503,0.360278016,1,0.147672094,0.001364376,0,0.01066362,0.048747977,0.349519185,22,0.025815037
LAD,2017,0.012225538,8.451708303,1.374305449,0.633426477,1,0.100865758,0.002031822,0,0.090655993,0.05707009,0.295313156,22,0.162287108
DXPE,2017,0.040024535,6.460034336,1.381908328,0.378705113,1,0.09588113,0.010762509,0,0.262111494,0.04372202,0.177668628,22,0.046450859
SNHY,2017,0.139031594,6.130717664,4.216719222,0.252302258,1,0.190257653,0.058625853,0,0.080456145,0.089976205,0.433224727,22,0.740882732
ELTK,2017,0.040054188,3.097611737,1.217625649,0.401580492,0,-0.060419959,0.03770394,0.001251756,-0.246195529,0.324813728,2.032131477,21,-0.116309187
NSP,2017,0.37356291,6.969503975,3.174079036,0.098148435,1,0.143295776,0.005238915,0,-0.324249902,0.04269645,0.291765027,22,0.122010766
CERS,2017,0.617808721,4.58745418,4.579209926,0.306359676,0,-0.567149139,0.00542361,0.656782138,0.061795122,0.020886772,0.137545295,21,0.30683641
CEA,2017,0.020267561,10.47187598,1.055185329,0.568801248,1,0.071785227,0.013641915,0,-0.290305481,0.227581584,1.144432317,22,0.105648671
MTN,2017,0.031055889,8.321352988,2.689450376,0.309537409,1,0.145832674,0.025734477,0,-0.072772932,0.148946486,0.815502061,31,0.18845628
GOGL,2017,0.116178488,7.962087518,0.883230478,0.453347284,0,0.04409667,0.033737764,0,-0.024621802,0.184321014,0.87361893,20,0.801122905
CIEN,2017,0.232720966,8.281903929,1.217006757,0.256385146,0,0.08896602,0.010174105,0.169658138,0.012379954,0.04369196,0.164717511,21,0.077334495
SLGN,2017,0.011523752,8.44364331,1.533457616,0.548341183,1,0.12153357,0.018072298,0,0.060298154,0.134429847,0.750796317,22,0.132009785
CLWT,2017,0.187555293,3.167035012,0.614787884,0.004086447,0,-0.021148418,0.003286619,0.009394813,-0.061760121,0.004381346,0.120613388,22,-0.228134176
CTIC,2017,0.787413912,4.005258307,2.720546587,0.255420326,1,-0.638013337,0.149503465,1.307007079,-0.283350946,-0.021535546,0.180902234,22,-0.561954534
APWC,2017,0.137655558,5.813661765,0.655590829,0.123129347,1,0.049993579,0.011495254,0,0.405142111,0.060055011,0.509104267,21,0.105703847
CBI,2017,0.05938778,8.694767163,1.262903314,0.378868112,1,-0.032717796,0.091349219,0.004087465,-0.458497138,-0.027700532,0.154049965,21,-0.375130506
TRRVF,2017,0.050943778,5.334957831,1.412851868,0.3639282,1,0.117519184,0.017342122,0,0.037129333,0.102716616,0.476564609,6,0.078548901
HTPRF,2017,0.141135846,3.30402547,0.517844476,0.006098009,0,-0.135111307,0.004137242,0.078066914,0.019800162,0.331937404,0.489052972,15,-0.655799623
ALV,2017,0.112223535,9.053674866,1.820761511,0.156890724,1,0.151744465,0.001861314,0.071359775,0.069076831,0.132609738,0.627036574,22,0.030674238
ANXGF,2017,0.079374299,3.910581968,1.060086525,0.026898734,0,0.117028521,0.00072089,0.002555994,0.050873257,0.220457459,1.281525397,12,-0.101723937
KNL,2017,0.002558531,6.758142122,1.903923971,0.221880259,1,0.156994847,0.019667239,0.016947776,0.061538301,0.058264357,0.545781211,21,-0.02696918
AMZN,2017,0.246097022,10.91680745,5.099569568,0.336204402,0,0.099916229,0.020515666,0.12717439,-0.228474602,0.268814256,0.522222222,22,0.307963261
KMG,2017,0.026132244,6.675105436,1.772275693,0.664119652,1,0.075137141,0.083358321,0,0.075121998,0.067735866,0.230189127,21,0.119015498
SRPT,2017,0.807514093,7.176227009,3.152819099,0.329558765,0,-0.098291696,0.358253661,1.078423381,0.046830035,0.000858586,0.046773459,22,4.508994958
MMS,2017,0.133084369,7.208350122,3.75599777,0.000641645,1,0.283686074,0.014757483,0,0.119366651,0.010717707,0.203017483,22,0.019806022
SRT.2,2017,0.015166983,4.564327358,2.19091804,0.259703327,0,0.112523178,0.022884078,0,0.320267089,0.150534386,1.358007458,22,-0.047513021
FIX,2017,0.041472217,6.781193826,2.367881276,0.068706873,1,0.15610927,0.01626635,0,0.089757354,0.077204013,0.222331805,20,0.093971879
HLX,2017,0.11282708,7.767618295,0.808097892,0.209759285,0,0.045561332,0.002393156,0,-0.034106458,0.149662038,1.140904768,22,0.192379948
AROC,2017,0.004375403,7.786554713,0.986684632,0.588475449,1,0.110615542,0.013343407,0,0.033127395,0.092210695,1.428968022,22,-0.015381584
HSKA,2017,0.071133466,4.911087482,4.574227503,0.044186851,0,0.168698034,0.004918498,0.015493927,0.20272191,0.065558559,0.392997857,22,-0.00570405
QUIK,2017,0.67084754,3.204208788,6.084211723,0.270092547,0,-0.51051307,0.204529843,0.787883776,-0.158629648,0.054026628,0.60297938,22,0.063742229
EDAP,2017,0.426551969,4.032114486,1.939681802,0.10253636,0,-0.017045051,0.031426445,0.108577279,0.073252927,0.071709826,0.24210713,22,0.14362509
CGNT,2017,0.363320133,4.314068941,2.710075725,0.002863106,0,0.031668094,0.012136252,0.084203424,0.095646473,0.056700203,0.094362089,18,0.086112129
CRZO,2017,0.00343375,7.929595949,1.490394644,0.586404152,1,0.17952679,0.271457568,0,-0.093396547,0.575590192,2.032131477,22,0.681465484
QADA,2017,0.490375796,5.703172289,3.141958762,0.045958034,1,0.008998823,0.017325414,0.156256352,-0.253698089,0.030348513,0.226701621,21,0.097293622
WOWFF,2017,0.107636536,4.07807967,1.306798516,0.41845101,0,-0.064575146,0.064809483,0,-0.0576467,0.102131048,0.235296111,22,1.528878822
MT,2017,0.032662345,10.91680745,0.931586319,0.151564533,1,0.092019649,0.012229031,0.004047817,0.029883818,0.140227675,0.828000985,21,0.209328943
